worker_id,shift,date,total_items_picked,total_errors,total_items_processed,shift_hours,pick_rate,error_rate
W0274,Morning,2025-06-12,8.0,0,1,0.0,0.0,0.0
W0274,Night,2025-04-22,9.0,0,1,0.0,0.0,0.0
W0274,Night,2025-04-28,20.0,0,1,0.0,0.0,0.0
W0274,Night,2025-06-10,36.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-01-12,24.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-02-15,32.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-03-28,31.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-04-01,25.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-05-25,49.0,0,1,0.0,0.0,0.0
W0275,Evening,2025-06-09,3.0,1,1,0.0,0.0,1.0
W0275,Evening,2025-06-14,39.0,0,1,0.0,0.0,0.0
W0275,Morning,2025-02-11,10.0,0,1,0.0,0.0,0.0
W0275,Morning,2025-02-12,23.0,0,1,0.0,0.0,0.0
W0275,Morning,2025-04-24,18.0,0,1,0.0,0.0,0.0
W0275,Night,2025-01-21,38.0,0,1,0.0,0.0,0.0
W0275,Night,2025-01-26,27.0,1,1,0.0,0.0,1.0
W0275,Night,2025-06-15,45.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-01-11,14.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-02-09,30.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-03-18,40.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-03-27,47.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-04-04,49.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-04-23,49.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-05-23,37.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-06-17,39.0,0,1,0.0,0.0,0.0
W0276,Evening,2025-06-18,1.0,1,1,0.0,0.0,1.0
W0276,Evening,2025-06-20,12.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-02-12,23.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-03-07,10.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-04-11,21.0,1,1,0.0,0.0,1.0
W0276,Morning,2025-04-15,33.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-04-22,30.0,1,1,0.0,0.0,1.0
W0276,Morning,2025-05-02,35.0,1,1,0.0,0.0,1.0
W0276,Morning,2025-05-17,42.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-06-10,4.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-06-12,41.0,0,1,0.0,0.0,0.0
W0276,Morning,2025-06-25,17.0,0,1,0.0,0.0,0.0
W0276,Night,2025-02-01,21.0,0,1,0.0,0.0,0.0
W0277,Evening,2025-01-08,6.0,0,1,0.0,0.0,0.0
W0277,Evening,2025-02-10,29.0,1,1,0.0,0.0,1.0
W0277,Evening,2025-03-01,1.0,0,1,0.0,0.0,0.0
W0277,Evening,2025-06-23,17.0,0,1,0.0,0.0,0.0
W0277,Morning,2025-02-18,26.0,1,1,0.0,0.0,1.0
W0277,Morning,2025-03-18,4.0,0,1,0.0,0.0,0.0
W0277,Morning,2025-04-01,3.0,1,1,0.0,0.0,1.0
W0277,Morning,2025-04-30,48.0,0,1,0.0,0.0,0.0
W0277,Night,2025-02-20,25.0,0,1,0.0,0.0,0.0
W0277,Night,2025-04-16,36.0,0,1,0.0,0.0,0.0
W0277,Night,2025-05-21,8.0,0,1,0.0,0.0,0.0
W0277,Night,2025-06-23,47.0,0,1,10.0,4.7,0.0
W0278,Evening,2025-03-29,15.0,0,1,0.0,0.0,0.0
W0278,Evening,2025-04-04,49.0,0,1,0.0,0.0,0.0
W0278,Evening,2025-05-03,17.0,0,1,9.0,1.8888888888888888,0.0
W0278,Evening,2025-06-15,30.0,0,1,0.0,0.0,0.0
W0278,Morning,2025-02-04,26.0,0,1,0.0,0.0,0.0
W0278,Morning,2025-02-25,25.0,0,1,0.0,0.0,0.0
W0278,Morning,2025-04-15,36.0,0,1,0.0,0.0,0.0
W0278,Morning,2025-06-19,44.0,0,1,0.0,0.0,0.0
W0278,Night,2025-01-09,45.0,0,1,0.0,0.0,0.0
W0278,Night,2025-03-30,8.0,0,1,0.0,0.0,0.0
W0279,Evening,2025-03-20,15.0,0,1,0.0,0.0,0.0
W0279,Evening,2025-04-21,40.0,0,1,0.0,0.0,0.0
W0279,Evening,2025-06-05,1.0,1,1,0.0,0.0,1.0
W0279,Evening,2025-06-15,6.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-01-09,26.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-01-10,8.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-01-12,38.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-02-01,22.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-02-09,5.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-02-19,21.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-02-27,27.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-02-28,43.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-03-18,32.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-04-03,11.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-05-11,31.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-05-12,15.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-05-20,22.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-06-13,36.0,1,1,0.0,0.0,1.0
W0279,Morning,2025-06-15,16.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-06-19,42.0,0,1,0.0,0.0,0.0
W0279,Morning,2025-06-26,40.0,0,1,0.0,0.0,0.0
W0279,Night,2025-01-30,32.0,0,1,0.0,0.0,0.0
W0279,Night,2025-02-08,20.0,0,1,0.0,0.0,0.0
W0279,Night,2025-05-30,26.0,0,1,0.0,0.0,0.0
W0280,Evening,2025-01-06,28.0,0,1,0.0,0.0,0.0
W0280,Evening,2025-01-09,42.0,0,1,0.0,0.0,0.0
W0280,Evening,2025-02-07,46.0,0,1,0.0,0.0,0.0
W0280,Evening,2025-04-24,45.0,0,1,0.0,0.0,0.0
W0280,Evening,2025-05-02,31.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-01-06,19.0,0,1,0.0,0.0,0.0
W0280,Morning,2025-01-07,45.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-01-10,31.0,0,1,0.0,0.0,0.0
W0280,Morning,2025-01-16,45.0,0,1,0.0,0.0,0.0
W0280,Morning,2025-02-05,2.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-04-07,47.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-04-10,39.0,0,1,0.0,0.0,0.0
W0280,Morning,2025-04-17,49.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-05-30,6.0,1,1,0.0,0.0,1.0
W0280,Morning,2025-06-20,3.0,0,1,0.0,0.0,0.0
W0280,Morning,2025-06-24,37.0,0,1,0.0,0.0,0.0
W0280,Night,2025-01-05,14.0,0,1,0.0,0.0,0.0
W0280,Night,2025-02-08,33.0,0,1,10.0,3.3,0.0
W0280,Night,2025-02-09,20.0,0,1,0.0,0.0,0.0
W0280,Night,2025-02-12,39.0,0,1,0.0,0.0,0.0
W0280,Night,2025-02-16,49.0,0,1,0.0,0.0,0.0
W0280,Night,2025-04-02,30.0,0,1,0.0,0.0,0.0
W0280,Night,2025-04-24,5.0,1,1,0.0,0.0,1.0
W0280,Night,2025-05-10,9.0,1,1,0.0,0.0,1.0
W0280,Night,2025-05-12,30.0,0,1,0.0,0.0,0.0
W0281,Evening,2025-04-20,47.0,0,1,0.0,0.0,0.0
W0281,Evening,2025-06-02,13.0,0,1,0.0,0.0,0.0
W0281,Evening,2025-06-17,46.0,1,1,0.0,0.0,1.0
W0281,Morning,2025-01-06,18.0,1,1,0.0,0.0,1.0
W0281,Morning,2025-01-23,22.0,0,1,0.0,0.0,0.0
W0281,Morning,2025-03-18,7.0,0,1,0.0,0.0,0.0
W0281,Morning,2025-03-20,49.0,0,1,0.0,0.0,0.0
W0281,Morning,2025-03-21,36.0,0,1,0.0,0.0,0.0
W0281,Morning,2025-04-14,25.0,1,1,0.0,0.0,1.0
W0281,Morning,2025-04-27,7.0,0,1,0.0,0.0,0.0
W0281,Morning,2025-06-01,19.0,1,1,0.0,0.0,1.0
W0281,Night,2025-02-05,64.0,2,2,0.0,0.0,1.0
W0281,Night,2025-03-12,23.0,0,1,0.0,0.0,0.0
W0281,Night,2025-05-11,34.0,1,1,0.0,0.0,1.0
W0282,Evening,2025-01-03,28.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-01-19,8.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-02-02,27.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-03-04,20.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-04-07,5.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-04-21,25.0,1,1,0.0,0.0,1.0
W0282,Evening,2025-05-11,44.0,0,1,0.0,0.0,0.0
W0282,Evening,2025-06-04,32.0,0,1,0.0,0.0,0.0
W0282,Morning,2025-01-03,2.0,1,1,0.0,0.0,1.0
W0282,Morning,2025-03-31,37.0,1,1,0.0,0.0,1.0
W0282,Morning,2025-05-08,7.0,0,1,0.0,0.0,0.0
W0282,Morning,2025-05-28,37.0,0,1,0.0,0.0,0.0
W0282,Morning,2025-06-23,16.0,0,1,0.0,0.0,0.0
W0282,Night,2025-02-18,2.0,0,1,0.0,0.0,0.0
W0282,Night,2025-03-08,1.0,1,1,0.0,0.0,1.0
W0282,Night,2025-05-05,30.0,1,1,0.0,0.0,1.0
W0282,Night,2025-05-07,35.0,0,1,0.0,0.0,0.0
W0282,Night,2025-06-03,20.0,1,1,0.0,0.0,1.0
W0282,Night,2025-06-11,11.0,1,1,0.0,0.0,1.0
W0282,Night,2025-06-23,12.0,0,1,0.0,0.0,0.0
W0283,Evening,2025-02-16,10.0,0,1,0.0,0.0,0.0
W0283,Evening,2025-02-19,11.0,0,1,0.0,0.0,0.0
W0283,Evening,2025-02-22,15.0,0,1,0.0,0.0,0.0
W0283,Evening,2025-02-28,39.0,1,1,0.0,0.0,1.0
W0283,Evening,2025-05-07,34.0,1,1,0.0,0.0,1.0
W0283,Evening,2025-05-28,46.0,0,1,0.0,0.0,0.0
W0283,Evening,2025-05-31,22.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-03-09,22.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-03-10,36.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-04-02,18.0,1,1,0.0,0.0,1.0
W0283,Morning,2025-04-27,22.0,0,1,6.0,3.6666666666666665,0.0
W0283,Morning,2025-05-05,13.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-06-07,26.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-06-17,10.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-06-22,30.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-06-24,19.0,0,1,0.0,0.0,0.0
W0283,Morning,2025-06-26,26.0,0,1,0.0,0.0,0.0
W0283,Night,2025-01-24,6.0,0,1,0.0,0.0,0.0
W0283,Night,2025-01-27,20.0,0,1,0.0,0.0,0.0
W0283,Night,2025-02-08,49.0,0,1,0.0,0.0,0.0
W0283,Night,2025-02-17,34.0,0,1,0.0,0.0,0.0
W0283,Night,2025-03-11,24.0,0,1,0.0,0.0,0.0
W0283,Night,2025-04-04,34.0,1,1,0.0,0.0,1.0
W0283,Night,2025-04-12,39.0,1,1,0.0,0.0,1.0
W0283,Night,2025-05-18,47.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-02-07,22.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-02-25,22.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-05-22,16.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-05-26,37.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-06-17,47.0,0,1,0.0,0.0,0.0
W0284,Evening,2025-06-26,16.0,0,1,0.0,0.0,0.0
W0284,Morning,2025-01-10,33.0,0,1,0.0,0.0,0.0
W0284,Morning,2025-03-06,12.0,0,1,0.0,0.0,0.0
W0284,Morning,2025-03-09,16.0,0,1,0.0,0.0,0.0
W0284,Morning,2025-03-10,16.0,0,1,6.0,2.6666666666666665,0.0
W0284,Morning,2025-04-11,11.0,0,1,0.0,0.0,0.0
W0284,Morning,2025-05-22,75.0,1,2,0.0,0.0,0.5
W0284,Morning,2025-06-27,21.0,0,1,0.0,0.0,0.0
W0284,Night,2025-01-17,11.0,0,1,0.0,0.0,0.0
W0284,Night,2025-01-25,16.0,0,1,0.0,0.0,0.0
W0284,Night,2025-03-03,41.0,0,1,0.0,0.0,0.0
W0284,Night,2025-04-06,46.0,0,1,0.0,0.0,0.0
W0284,Night,2025-05-17,47.0,0,1,0.0,0.0,0.0
W0284,Night,2025-05-26,36.0,0,1,0.0,0.0,0.0
W0285,Evening,2025-01-13,44.0,1,1,0.0,0.0,1.0
W0285,Evening,2025-02-05,17.0,0,1,0.0,0.0,0.0
W0285,Morning,2025-01-14,49.0,0,1,0.0,0.0,0.0
W0285,Morning,2025-02-26,45.0,0,2,0.0,0.0,0.0
W0285,Morning,2025-03-17,77.0,1,2,0.0,0.0,0.5
W0285,Morning,2025-04-03,2.0,1,1,0.0,0.0,1.0
W0285,Morning,2025-04-18,6.0,0,1,0.0,0.0,0.0
W0285,Morning,2025-05-16,24.0,0,1,0.0,0.0,0.0
W0285,Morning,2025-06-23,39.0,0,1,0.0,0.0,0.0
W0285,Morning,2025-06-25,43.0,0,1,0.0,0.0,0.0
W0285,Night,2025-02-06,5.0,0,1,0.0,0.0,0.0
W0285,Night,2025-05-13,5.0,1,1,0.0,0.0,1.0
W0286,Evening,2025-01-07,22.0,0,1,0.0,0.0,0.0
W0286,Evening,2025-03-02,26.0,0,1,0.0,0.0,0.0
W0286,Evening,2025-03-20,16.0,0,1,0.0,0.0,0.0
W0286,Evening,2025-05-03,27.0,0,1,0.0,0.0,0.0
W0286,Evening,2025-05-04,44.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-02-23,15.0,1,1,0.0,0.0,1.0
W0286,Morning,2025-02-25,4.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-03-26,40.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-04-10,13.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-04-15,26.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-05-11,33.0,0,1,0.0,0.0,0.0
W0286,Morning,2025-05-14,23.0,0,1,0.0,0.0,0.0
W0286,Night,2025-01-06,27.0,0,1,0.0,0.0,0.0
W0286,Night,2025-02-10,2.0,1,1,0.0,0.0,1.0
W0286,Night,2025-05-17,32.0,1,1,0.0,0.0,1.0
W0286,Night,2025-05-25,12.0,1,1,0.0,0.0,1.0
W0286,Night,2025-06-07,20.0,0,1,0.0,0.0,0.0
W0286,Night,2025-06-28,17.0,0,1,7.0,2.4285714285714284,0.0
W0287,Evening,2025-01-10,12.0,1,1,0.0,0.0,1.0
W0287,Evening,2025-03-04,43.0,1,1,0.0,0.0,1.0
W0287,Evening,2025-03-15,33.0,0,1,0.0,0.0,0.0
W0287,Evening,2025-04-23,4.0,1,1,0.0,0.0,1.0
W0287,Evening,2025-05-02,5.0,1,1,0.0,0.0,1.0
W0287,Evening,2025-05-07,31.0,0,1,0.0,0.0,0.0
W0287,Evening,2025-05-12,33.0,0,1,0.0,0.0,0.0
W0287,Evening,2025-05-21,21.0,0,1,0.0,0.0,0.0
W0287,Evening,2025-06-02,22.0,0,1,0.0,0.0,0.0
W0287,Evening,2025-06-15,42.0,0,1,0.0,0.0,0.0
W0287,Morning,2025-01-11,49.0,0,1,0.0,0.0,0.0
W0287,Morning,2025-01-31,8.0,1,1,0.0,0.0,1.0
W0287,Morning,2025-02-13,35.0,1,1,0.0,0.0,1.0
W0287,Morning,2025-04-12,39.0,1,1,0.0,0.0,1.0
W0287,Morning,2025-04-16,28.0,0,1,0.0,0.0,0.0
W0287,Morning,2025-05-08,35.0,0,1,0.0,0.0,0.0
W0287,Night,2025-02-13,36.0,0,1,0.0,0.0,0.0
W0287,Night,2025-04-08,42.0,0,1,0.0,0.0,0.0
W0287,Night,2025-05-19,45.0,0,1,0.0,0.0,0.0
W0287,Night,2025-05-29,45.0,0,1,0.0,0.0,0.0
W0288,Evening,2025-01-03,3.0,0,1,0.0,0.0,0.0
W0288,Evening,2025-01-05,30.0,1,1,0.0,0.0,1.0
W0288,Evening,2025-01-08,38.0,1,1,0.0,0.0,1.0
W0288,Evening,2025-01-18,34.0,0,1,0.0,0.0,0.0
W0288,Evening,2025-02-28,9.0,0,1,0.0,0.0,0.0
W0288,Evening,2025-03-01,8.0,0,1,0.0,0.0,0.0
W0288,Evening,2025-06-21,25.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-01-15,45.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-02-27,27.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-03-10,38.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-03-11,18.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-03-19,30.0,1,1,0.0,0.0,1.0
W0288,Morning,2025-03-23,14.0,0,1,0.0,0.0,0.0
W0288,Morning,2025-05-16,6.0,0,1,0.0,0.0,0.0
W0288,Night,2025-01-11,24.0,0,1,6.0,4.0,0.0
W0288,Night,2025-03-17,28.0,0,1,0.0,0.0,0.0
W0288,Night,2025-03-24,11.0,0,1,0.0,0.0,0.0
W0289,Evening,2025-01-24,27.0,0,1,0.0,0.0,0.0
W0289,Evening,2025-04-22,34.0,1,1,0.0,0.0,1.0
W0289,Evening,2025-06-02,20.0,0,1,0.0,0.0,0.0
W0289,Evening,2025-06-09,42.0,1,1,0.0,0.0,1.0
W0289,Morning,2025-01-31,24.0,0,1,0.0,0.0,0.0
W0289,Morning,2025-02-18,44.0,0,1,0.0,0.0,0.0
W0289,Morning,2025-03-11,43.0,1,1,0.0,0.0,1.0
W0289,Morning,2025-04-16,46.0,0,1,0.0,0.0,0.0
W0289,Morning,2025-05-09,9.0,1,1,0.0,0.0,1.0
W0289,Morning,2025-06-16,22.0,0,1,0.0,0.0,0.0
W0289,Night,2025-01-29,14.0,1,1,0.0,0.0,1.0
W0289,Night,2025-05-05,37.0,1,1,0.0,0.0,1.0
W0289,Night,2025-05-09,24.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-01-09,9.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-02-04,8.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-02-17,24.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-03-03,30.0,1,1,0.0,0.0,1.0
W0290,Evening,2025-03-17,25.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-03-30,26.0,1,1,0.0,0.0,1.0
W0290,Evening,2025-05-05,14.0,0,1,0.0,0.0,0.0
W0290,Evening,2025-05-15,38.0,1,1,0.0,0.0,1.0
W0290,Morning,2025-02-06,21.0,0,1,10.0,2.1,0.0
W0290,Morning,2025-02-07,3.0,0,1,0.0,0.0,0.0
W0290,Morning,2025-02-16,31.0,0,1,0.0,0.0,0.0
W0290,Morning,2025-02-21,21.0,1,1,0.0,0.0,1.0
W0290,Morning,2025-02-24,49.0,0,1,0.0,0.0,0.0
W0290,Morning,2025-03-11,8.0,0,1,0.0,0.0,0.0
W0290,Morning,2025-04-22,6.0,0,1,0.0,0.0,0.0
W0290,Morning,2025-06-07,30.0,1,1,0.0,0.0,1.0
W0290,Night,2025-04-07,43.0,0,1,0.0,0.0,0.0
W0290,Night,2025-04-11,33.0,0,1,0.0,0.0,0.0
W0290,Night,2025-05-20,23.0,0,1,0.0,0.0,0.0
W0290,Night,2025-06-21,20.0,0,1,0.0,0.0,0.0
W0291,Evening,2025-01-03,40.0,0,1,6.0,6.666666666666667,0.0
W0291,Evening,2025-04-29,7.0,0,1,0.0,0.0,0.0
W0291,Morning,2025-02-14,45.0,0,1,0.0,0.0,0.0
W0291,Morning,2025-02-20,18.0,1,1,0.0,0.0,1.0
W0291,Morning,2025-03-21,3.0,0,1,0.0,0.0,0.0
W0291,Morning,2025-04-12,43.0,0,2,0.0,0.0,0.0
W0291,Morning,2025-04-13,31.0,1,1,0.0,0.0,1.0
W0291,Morning,2025-04-30,80.0,1,2,0.0,0.0,0.5
W0291,Morning,2025-05-06,16.0,0,1,0.0,0.0,0.0
W0291,Morning,2025-06-15,48.0,1,1,0.0,0.0,1.0
W0291,Night,2025-01-15,30.0,0,1,0.0,0.0,0.0
W0291,Night,2025-01-26,42.0,1,1,0.0,0.0,1.0
W0291,Night,2025-03-10,12.0,0,1,0.0,0.0,0.0
W0291,Night,2025-06-05,48.0,0,1,0.0,0.0,0.0
W0291,Night,2025-06-18,41.0,0,1,0.0,0.0,0.0
W0292,Evening,2025-01-17,23.0,0,1,0.0,0.0,0.0
W0292,Evening,2025-02-10,46.0,0,1,0.0,0.0,0.0
W0292,Evening,2025-03-10,37.0,0,1,0.0,0.0,0.0
W0292,Evening,2025-04-06,39.0,1,1,0.0,0.0,1.0
W0292,Evening,2025-05-22,23.0,1,1,0.0,0.0,1.0
W0292,Evening,2025-06-13,37.0,1,1,0.0,0.0,1.0
W0292,Evening,2025-06-24,18.0,1,1,0.0,0.0,1.0
W0292,Morning,2025-01-10,43.0,0,1,0.0,0.0,0.0
W0292,Morning,2025-02-03,40.0,1,1,0.0,0.0,1.0
W0292,Morning,2025-02-11,8.0,1,1,0.0,0.0,1.0
W0292,Morning,2025-03-17,33.0,0,1,0.0,0.0,0.0
W0292,Morning,2025-04-07,2.0,0,1,0.0,0.0,0.0
W0292,Morning,2025-05-11,28.0,0,1,0.0,0.0,0.0
W0292,Morning,2025-05-23,38.0,0,1,0.0,0.0,0.0
W0292,Night,2025-02-09,8.0,0,1,0.0,0.0,0.0
W0292,Night,2025-02-13,36.0,1,1,0.0,0.0,1.0
W0292,Night,2025-02-20,38.0,0,1,0.0,0.0,0.0
W0292,Night,2025-04-18,21.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-01-29,48.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-02-19,24.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-02-27,28.0,1,1,0.0,0.0,1.0
W0293,Evening,2025-03-20,32.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-04-11,7.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-04-29,20.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-05-16,16.0,0,1,0.0,0.0,0.0
W0293,Evening,2025-06-10,33.0,0,1,0.0,0.0,0.0
W0293,Morning,2025-01-12,7.0,1,1,0.0,0.0,1.0
W0293,Morning,2025-04-24,6.0,0,1,0.0,0.0,0.0
W0293,Morning,2025-05-04,18.0,0,1,0.0,0.0,0.0
W0293,Morning,2025-05-10,1.0,0,1,0.0,0.0,0.0
W0293,Morning,2025-05-23,13.0,1,1,0.0,0.0,1.0
W0293,Morning,2025-06-28,21.0,0,1,0.0,0.0,0.0
W0293,Night,2025-01-01,43.0,0,1,0.0,0.0,0.0
W0293,Night,2025-03-24,42.0,1,1,0.0,0.0,1.0
W0294,Evening,2025-04-02,13.0,1,1,0.0,0.0,1.0
W0294,Evening,2025-04-13,41.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-01-05,3.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-01-23,24.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-02-23,4.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-03-12,43.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-03-30,32.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-04-21,45.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-05-08,46.0,0,2,0.0,0.0,0.0
W0294,Morning,2025-05-09,26.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-06-05,48.0,0,1,0.0,0.0,0.0
W0294,Morning,2025-06-08,15.0,0,1,0.0,0.0,0.0
W0294,Night,2025-01-21,27.0,1,2,0.0,0.0,0.5
W0294,Night,2025-02-25,33.0,0,1,0.0,0.0,0.0
W0294,Night,2025-03-20,8.0,1,1,0.0,0.0,1.0
W0294,Night,2025-04-03,1.0,1,1,0.0,0.0,1.0
W0294,Night,2025-05-09,17.0,0,1,0.0,0.0,0.0
W0294,Night,2025-05-30,44.0,0,1,0.0,0.0,0.0
W0294,Night,2025-06-07,38.0,0,1,0.0,0.0,0.0
W0294,Night,2025-06-11,17.0,0,1,0.0,0.0,0.0
W0295,Evening,2025-01-06,37.0,0,1,0.0,0.0,0.0
W0295,Evening,2025-01-07,47.0,0,1,0.0,0.0,0.0
W0295,Evening,2025-01-09,44.0,0,1,0.0,0.0,0.0
W0295,Evening,2025-03-03,33.0,0,1,0.0,0.0,0.0
W0295,Evening,2025-04-29,3.0,1,1,0.0,0.0,1.0
W0295,Evening,2025-05-25,39.0,0,1,0.0,0.0,0.0
W0295,Morning,2025-01-01,43.0,1,1,0.0,0.0,1.0
W0295,Morning,2025-01-12,2.0,1,1,9.0,0.2222222222222222,1.0
W0295,Morning,2025-01-20,31.0,0,1,9.0,3.4444444444444446,0.0
W0295,Morning,2025-01-22,12.0,1,1,0.0,0.0,1.0
W0295,Morning,2025-02-25,23.0,0,1,0.0,0.0,0.0
W0295,Morning,2025-04-01,3.0,1,1,0.0,0.0,1.0
W0295,Morning,2025-04-26,28.0,0,1,0.0,0.0,0.0
W0295,Morning,2025-05-18,27.0,0,1,0.0,0.0,0.0
W0295,Night,2025-03-16,3.0,0,1,0.0,0.0,0.0
W0295,Night,2025-03-18,6.0,0,1,0.0,0.0,0.0
W0295,Night,2025-05-11,48.0,1,1,9.0,5.333333333333333,1.0
W0296,Evening,2025-01-22,9.0,0,1,0.0,0.0,0.0
W0296,Evening,2025-02-18,48.0,0,1,0.0,0.0,0.0
W0296,Evening,2025-03-03,37.0,0,1,0.0,0.0,0.0
W0296,Evening,2025-05-31,14.0,0,1,0.0,0.0,0.0
W0296,Evening,2025-06-03,9.0,1,1,0.0,0.0,1.0
W0296,Evening,2025-06-06,8.0,0,1,0.0,0.0,0.0
W0296,Evening,2025-06-22,49.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-01-05,71.0,0,2,0.0,0.0,0.0
W0296,Morning,2025-01-18,32.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-03-05,46.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-03-15,20.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-04-12,21.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-04-26,2.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-05-02,25.0,0,2,0.0,0.0,0.0
W0296,Morning,2025-05-05,17.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-06-22,34.0,0,1,0.0,0.0,0.0
W0296,Morning,2025-06-24,52.0,1,2,0.0,0.0,0.5
W0296,Night,2025-02-03,43.0,0,1,0.0,0.0,0.0
W0296,Night,2025-02-18,13.0,0,1,0.0,0.0,0.0
W0296,Night,2025-04-28,26.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-01-09,15.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-02-06,38.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-03-22,29.0,0,1,0.0,0.0,0.0
W0297,Evening,2025-03-23,18.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-04-24,30.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-05-18,36.0,1,1,0.0,0.0,1.0
W0297,Evening,2025-06-15,12.0,0,1,0.0,0.0,0.0
