worker_id,shift,date,shift_hours,utilization
W0215,Morning,2025-01-31,20.0,2.5
W0215,Morning,2025-03-28,6.0,0.75
W0215,Morning,2025-04-25,8.0,1.0
W0215,Morning,2025-05-02,6.0,0.75
W0215,Morning,2025-05-31,6.0,0.75
W0215,Morning,2025-06-06,10.0,1.25
W0215,Morning,2025-06-15,8.0,1.0
W0215,Night,2025-01-10,9.0,1.125
W0215,Night,2025-01-15,18.0,2.25
W0215,Night,2025-02-01,14.0,1.75
W0215,Night,2025-02-06,6.0,0.75
W0215,Night,2025-02-15,6.0,0.75
W0215,Night,2025-03-06,8.0,1.0
W0215,Night,2025-03-12,6.0,0.75
W0215,Night,2025-03-17,7.0,0.875
W0215,Night,2025-04-25,10.0,1.25
W0215,Night,2025-05-16,7.0,0.875
W0215,Night,2025-05-18,6.0,0.75
W0215,Night,2025-06-13,7.0,0.875
W0215,Night,2025-06-17,9.0,1.125
W0215,Night,2025-06-18,9.0,1.125
W0215,Night,2025-06-19,9.0,1.125
W0216,Evening,2025-04-08,6.0,0.75
W0216,Evening,2025-04-24,9.0,1.125
W0216,Evening,2025-05-16,10.0,1.25
W0216,Morning,2025-01-01,8.0,1.0
W0216,Morning,2025-01-29,8.0,1.0
W0216,Morning,2025-02-02,10.0,1.25
W0216,Morning,2025-02-18,8.0,1.0
W0216,Morning,2025-02-27,8.0,1.0
W0216,Morning,2025-03-05,10.0,1.25
W0216,Morning,2025-03-19,10.0,1.25
W0216,Morning,2025-04-28,6.0,0.75
W0216,Morning,2025-05-06,6.0,0.75
W0216,Morning,2025-05-17,6.0,0.75
W0216,Morning,2025-06-27,6.0,0.75
W0216,Night,2025-01-07,7.0,0.875
W0216,Night,2025-02-06,7.0,0.875
W0216,Night,2025-02-09,6.0,0.75
W0216,Night,2025-02-17,6.0,0.75
W0216,Night,2025-02-20,7.0,0.875
W0216,Night,2025-03-01,10.0,1.25
W0216,Night,2025-03-22,19.0,2.375
W0216,Night,2025-03-31,9.0,1.125
W0216,Night,2025-04-16,9.0,1.125
W0216,Night,2025-05-04,7.0,0.875
W0216,Night,2025-05-10,6.0,0.75
W0216,Night,2025-05-11,8.0,1.0
W0216,Night,2025-05-15,7.0,0.875
W0216,Night,2025-05-31,7.0,0.875
W0216,Night,2025-06-03,6.0,0.75
W0216,Night,2025-06-04,10.0,1.25
W0216,Night,2025-06-08,6.0,0.75
W0216,Night,2025-06-12,8.0,1.0
W0216,Night,2025-06-22,7.0,0.875
W0216,Night,2025-06-28,9.0,1.125
W0217,Evening,2025-01-03,6.0,0.75
W0217,Evening,2025-01-19,10.0,1.25
W0217,Evening,2025-02-02,9.0,1.125
W0217,Evening,2025-04-14,6.0,0.75
W0217,Evening,2025-04-18,6.0,0.75
W0217,Evening,2025-06-03,8.0,1.0
W0217,Morning,2025-01-07,10.0,1.25
W0217,Morning,2025-01-14,6.0,0.75
W0217,Morning,2025-02-27,6.0,0.75
W0217,Morning,2025-05-04,10.0,1.25
W0217,Morning,2025-05-17,8.0,1.0
W0217,Morning,2025-05-25,8.0,1.0
W0217,Morning,2025-06-25,8.0,1.0
W0217,Night,2025-01-06,6.0,0.75
W0217,Night,2025-01-12,7.0,0.875
W0217,Night,2025-01-15,8.0,1.0
W0217,Night,2025-01-29,10.0,1.25
W0217,Night,2025-02-12,8.0,1.0
W0217,Night,2025-02-22,9.0,1.125
W0217,Night,2025-02-23,8.0,1.0
W0217,Night,2025-03-09,6.0,0.75
W0217,Night,2025-03-11,10.0,1.25
W0217,Night,2025-03-12,9.0,1.125
W0217,Night,2025-03-21,8.0,1.0
W0217,Night,2025-03-31,6.0,0.75
W0217,Night,2025-04-04,10.0,1.25
W0217,Night,2025-04-16,7.0,0.875
W0217,Night,2025-04-27,10.0,1.25
W0217,Night,2025-05-07,7.0,0.875
W0217,Night,2025-06-02,10.0,1.25
W0217,Night,2025-06-21,8.0,1.0
W0217,Night,2025-06-25,7.0,0.875
W0217,Night,2025-06-27,9.0,1.125
W0217,Night,2025-06-28,8.0,1.0
W0218,Evening,2025-01-29,9.0,1.125
W0218,Evening,2025-02-26,10.0,1.25
W0218,Evening,2025-06-01,6.0,0.75
W0218,Morning,2025-01-16,9.0,1.125
W0218,Morning,2025-02-23,6.0,0.75
W0218,Morning,2025-03-27,9.0,1.125
W0218,Morning,2025-05-13,10.0,1.25
W0218,Morning,2025-06-02,10.0,1.25
W0218,Morning,2025-06-16,9.0,1.125
W0218,Night,2025-01-24,10.0,1.25
W0218,Night,2025-01-31,8.0,1.0
W0218,Night,2025-02-03,10.0,1.25
W0218,Night,2025-02-27,7.0,0.875
W0218,Night,2025-03-02,9.0,1.125
W0218,Night,2025-03-08,8.0,1.0
W0218,Night,2025-03-12,6.0,0.75
W0218,Night,2025-04-16,6.0,0.75
W0218,Night,2025-04-27,18.0,2.25
W0218,Night,2025-04-28,9.0,1.125
W0218,Night,2025-05-13,7.0,0.875
W0218,Night,2025-05-26,9.0,1.125
W0218,Night,2025-06-07,9.0,1.125
W0218,Night,2025-06-11,6.0,0.75
W0218,Night,2025-06-12,8.0,1.0
W0218,Night,2025-06-17,10.0,1.25
W0219,Evening,2025-02-23,9.0,1.125
W0219,Evening,2025-06-14,10.0,1.25
W0219,Morning,2025-02-23,6.0,0.75
W0219,Morning,2025-03-14,7.0,0.875
W0219,Morning,2025-04-14,10.0,1.25
W0219,Morning,2025-04-18,6.0,0.75
W0219,Morning,2025-04-22,7.0,0.875
W0219,Morning,2025-05-16,6.0,0.75
W0219,Morning,2025-06-27,10.0,1.25
W0219,Night,2025-01-13,7.0,0.875
W0219,Night,2025-01-18,8.0,1.0
W0219,Night,2025-01-24,10.0,1.25
W0219,Night,2025-01-27,7.0,0.875
W0219,Night,2025-02-14,6.0,0.75
W0219,Night,2025-02-25,7.0,0.875
W0219,Night,2025-02-27,10.0,1.25
W0219,Night,2025-05-02,9.0,1.125
W0219,Night,2025-05-10,9.0,1.125
W0219,Night,2025-05-12,6.0,0.75
W0219,Night,2025-05-15,9.0,1.125
W0219,Night,2025-06-06,7.0,0.875
W0219,Night,2025-06-21,9.0,1.125
W0219,Night,2025-06-27,8.0,1.0
W0220,Evening,2025-01-10,7.0,0.875
W0220,Evening,2025-01-25,8.0,1.0
W0220,Evening,2025-03-12,6.0,0.75
W0220,Evening,2025-03-16,6.0,0.75
W0220,Evening,2025-04-16,6.0,0.75
W0220,Evening,2025-06-04,7.0,0.875
W0220,Morning,2025-01-25,8.0,1.0
W0220,Morning,2025-01-28,7.0,0.875
W0220,Morning,2025-03-06,10.0,1.25
W0220,Morning,2025-03-07,10.0,1.25
W0220,Morning,2025-03-23,8.0,1.0
W0220,Morning,2025-03-31,10.0,1.25
W0220,Morning,2025-05-16,7.0,0.875
W0220,Night,2025-01-16,10.0,1.25
W0220,Night,2025-01-20,7.0,0.875
W0220,Night,2025-01-25,7.0,0.875
W0220,Night,2025-01-30,8.0,1.0
W0220,Night,2025-03-21,19.0,2.375
W0220,Night,2025-03-22,7.0,0.875
W0220,Night,2025-03-27,6.0,0.75
W0220,Night,2025-03-31,7.0,0.875
W0220,Night,2025-04-19,7.0,0.875
W0220,Night,2025-04-27,10.0,1.25
W0220,Night,2025-05-05,6.0,0.75
W0220,Night,2025-05-15,7.0,0.875
W0220,Night,2025-05-28,9.0,1.125
W0220,Night,2025-06-21,10.0,1.25
W0220,Night,2025-06-26,7.0,0.875
W0221,Evening,2025-01-03,6.0,0.75
W0221,Evening,2025-01-22,7.0,0.875
W0221,Evening,2025-03-17,7.0,0.875
W0221,Evening,2025-04-12,7.0,0.875
W0221,Evening,2025-05-23,10.0,1.25
W0221,Morning,2025-01-19,8.0,1.0
W0221,Morning,2025-03-13,7.0,0.875
W0221,Morning,2025-03-30,7.0,0.875
W0221,Morning,2025-06-07,6.0,0.75
W0221,Morning,2025-06-08,10.0,1.25
W0221,Morning,2025-06-09,9.0,1.125
W0221,Morning,2025-06-27,7.0,0.875
W0221,Night,2025-01-02,10.0,1.25
W0221,Night,2025-02-01,6.0,0.75
W0221,Night,2025-02-06,8.0,1.0
W0221,Night,2025-03-01,7.0,0.875
W0221,Night,2025-03-28,7.0,0.875
W0221,Night,2025-04-11,6.0,0.75
W0221,Night,2025-04-29,10.0,1.25
W0221,Night,2025-05-24,6.0,0.75
W0221,Night,2025-05-25,6.0,0.75
W0221,Night,2025-06-01,8.0,1.0
W0221,Night,2025-06-25,10.0,1.25
W0222,Evening,2025-01-05,7.0,0.875
W0222,Evening,2025-01-09,9.0,1.125
W0222,Evening,2025-01-14,8.0,1.0
W0222,Evening,2025-02-07,6.0,0.75
W0222,Evening,2025-03-20,7.0,0.875
W0222,Evening,2025-03-28,8.0,1.0
W0222,Evening,2025-04-03,6.0,0.75
W0222,Evening,2025-04-14,8.0,1.0
W0222,Evening,2025-04-29,7.0,0.875
W0222,Morning,2025-01-14,7.0,0.875
W0222,Morning,2025-01-23,6.0,0.75
W0222,Morning,2025-02-15,10.0,1.25
W0222,Morning,2025-03-27,8.0,1.0
W0222,Morning,2025-04-24,10.0,1.25
W0222,Morning,2025-05-15,6.0,0.75
W0222,Morning,2025-06-14,9.0,1.125
W0222,Night,2025-01-16,8.0,1.0
W0222,Night,2025-01-18,10.0,1.25
W0222,Night,2025-01-29,9.0,1.125
W0222,Night,2025-02-04,10.0,1.25
W0222,Night,2025-02-19,9.0,1.125
W0222,Night,2025-03-06,9.0,1.125
W0222,Night,2025-03-08,10.0,1.25
W0222,Night,2025-03-25,9.0,1.125
W0222,Night,2025-03-27,7.0,0.875
W0222,Night,2025-04-27,10.0,1.25
W0222,Night,2025-06-12,9.0,1.125
W0222,Night,2025-06-28,9.0,1.125
W0223,Evening,2025-01-22,7.0,0.875
W0223,Evening,2025-02-05,10.0,1.25
W0223,Evening,2025-03-01,6.0,0.75
W0223,Evening,2025-03-06,7.0,0.875
W0223,Evening,2025-03-30,8.0,1.0
W0223,Evening,2025-05-11,10.0,1.25
W0223,Evening,2025-05-17,9.0,1.125
W0223,Evening,2025-06-27,10.0,1.25
W0223,Evening,2025-06-29,10.0,1.25
W0223,Morning,2025-01-05,7.0,0.875
W0223,Morning,2025-02-26,6.0,0.75
W0223,Morning,2025-03-11,7.0,0.875
W0223,Morning,2025-03-25,6.0,0.75
W0223,Morning,2025-05-15,9.0,1.125
W0223,Morning,2025-05-17,6.0,0.75
W0223,Morning,2025-06-01,10.0,1.25
W0223,Morning,2025-06-26,9.0,1.125
W0223,Night,2025-01-07,10.0,1.25
W0223,Night,2025-01-18,10.0,1.25
W0223,Night,2025-02-20,8.0,1.0
W0223,Night,2025-02-22,7.0,0.875
W0223,Night,2025-03-03,8.0,1.0
W0223,Night,2025-03-06,8.0,1.0
W0223,Night,2025-03-08,10.0,1.25
W0223,Night,2025-03-17,7.0,0.875
W0223,Night,2025-03-18,8.0,1.0
W0223,Night,2025-03-22,10.0,1.25
W0223,Night,2025-03-24,8.0,1.0
W0223,Night,2025-04-20,8.0,1.0
W0223,Night,2025-05-25,7.0,0.875
W0223,Night,2025-05-28,8.0,1.0
W0223,Night,2025-06-12,8.0,1.0
W0223,Night,2025-06-23,10.0,1.25
W0224,Evening,2025-01-13,10.0,1.25
W0224,Evening,2025-05-07,7.0,0.875
W0224,Evening,2025-05-10,9.0,1.125
W0224,Evening,2025-06-07,10.0,1.25
W0224,Morning,2025-02-24,8.0,1.0
W0224,Morning,2025-05-02,8.0,1.0
W0224,Morning,2025-05-14,7.0,0.875
W0224,Morning,2025-06-10,10.0,1.25
W0224,Night,2025-01-04,7.0,0.875
W0224,Night,2025-01-09,10.0,1.25
W0224,Night,2025-01-16,8.0,1.0
W0224,Night,2025-02-02,9.0,1.125
W0224,Night,2025-02-16,9.0,1.125
W0224,Night,2025-03-05,6.0,0.75
W0224,Night,2025-03-10,6.0,0.75
W0224,Night,2025-03-15,9.0,1.125
W0224,Night,2025-03-19,8.0,1.0
W0224,Night,2025-05-06,6.0,0.75
W0224,Night,2025-05-12,6.0,0.75
W0224,Night,2025-05-21,9.0,1.125
W0224,Night,2025-05-27,9.0,1.125
W0224,Night,2025-06-20,7.0,0.875
W0225,Evening,2025-01-19,7.0,0.875
W0225,Evening,2025-01-20,7.0,0.875
W0225,Evening,2025-02-04,9.0,1.125
W0225,Evening,2025-02-14,10.0,1.25
W0225,Evening,2025-02-26,6.0,0.75
W0225,Evening,2025-02-28,6.0,0.75
W0225,Evening,2025-06-15,8.0,1.0
W0225,Morning,2025-01-13,7.0,0.875
W0225,Morning,2025-01-15,8.0,1.0
W0225,Morning,2025-01-22,10.0,1.25
W0225,Morning,2025-02-28,6.0,0.75
W0225,Morning,2025-05-06,10.0,1.25
W0225,Morning,2025-05-10,10.0,1.25
W0225,Night,2025-01-03,10.0,1.25
W0225,Night,2025-01-08,8.0,1.0
W0225,Night,2025-01-18,6.0,0.75
W0225,Night,2025-01-23,10.0,1.25
W0225,Night,2025-02-02,9.0,1.125
W0225,Night,2025-02-15,6.0,0.75
W0225,Night,2025-03-01,9.0,1.125
W0225,Night,2025-04-11,9.0,1.125
W0225,Night,2025-04-20,9.0,1.125
W0225,Night,2025-04-22,9.0,1.125
W0225,Night,2025-05-19,6.0,0.75
W0225,Night,2025-05-20,8.0,1.0
W0225,Night,2025-05-25,6.0,0.75
W0225,Night,2025-05-30,6.0,0.75
W0225,Night,2025-06-21,6.0,0.75
W0226,Evening,2025-01-25,6.0,0.75
W0226,Evening,2025-02-04,9.0,1.125
W0226,Evening,2025-03-15,9.0,1.125
W0226,Evening,2025-04-30,7.0,0.875
W0226,Evening,2025-05-05,8.0,1.0
W0226,Evening,2025-05-13,9.0,1.125
W0226,Evening,2025-06-23,7.0,0.875
W0226,Morning,2025-01-11,7.0,0.875
W0226,Morning,2025-03-25,9.0,1.125
W0226,Morning,2025-04-10,8.0,1.0
W0226,Morning,2025-04-14,10.0,1.25
W0226,Morning,2025-05-24,10.0,1.25
W0226,Morning,2025-06-03,8.0,1.0
W0226,Morning,2025-06-10,10.0,1.25
W0226,Night,2025-01-30,7.0,0.875
W0226,Night,2025-02-08,6.0,0.75
W0226,Night,2025-02-15,8.0,1.0
W0226,Night,2025-03-26,7.0,0.875
W0226,Night,2025-04-18,6.0,0.75
W0226,Night,2025-04-23,6.0,0.75
W0226,Night,2025-04-27,7.0,0.875
W0226,Night,2025-05-16,6.0,0.75
W0226,Night,2025-05-24,10.0,1.25
W0226,Night,2025-05-27,8.0,1.0
W0227,Evening,2025-01-23,8.0,1.0
W0227,Evening,2025-01-27,7.0,0.875
W0227,Evening,2025-03-22,8.0,1.0
W0227,Evening,2025-04-05,6.0,0.75
W0227,Evening,2025-05-14,6.0,0.75
W0227,Evening,2025-05-26,10.0,1.25
W0227,Morning,2025-01-11,7.0,0.875
W0227,Morning,2025-01-20,6.0,0.75
W0227,Morning,2025-01-22,9.0,1.125
W0227,Morning,2025-02-05,6.0,0.75
W0227,Morning,2025-03-08,9.0,1.125
W0227,Morning,2025-03-12,10.0,1.25
W0227,Morning,2025-03-23,8.0,1.0
W0227,Morning,2025-03-26,9.0,1.125
W0227,Morning,2025-04-08,7.0,0.875
W0227,Morning,2025-04-19,10.0,1.25
W0227,Morning,2025-05-15,7.0,0.875
W0227,Morning,2025-06-12,10.0,1.25
W0227,Night,2025-01-10,6.0,0.75
W0227,Night,2025-01-16,6.0,0.75
W0227,Night,2025-01-21,8.0,1.0
W0227,Night,2025-01-22,10.0,1.25
W0227,Night,2025-01-23,8.0,1.0
W0227,Night,2025-01-24,7.0,0.875
W0227,Night,2025-01-29,9.0,1.125
W0227,Night,2025-02-02,7.0,0.875
W0227,Night,2025-02-07,6.0,0.75
W0227,Night,2025-02-25,6.0,0.75
W0227,Night,2025-03-14,7.0,0.875
W0227,Night,2025-03-17,9.0,1.125
W0227,Night,2025-03-23,6.0,0.75
W0227,Night,2025-04-11,8.0,1.0
W0227,Night,2025-04-19,9.0,1.125
W0227,Night,2025-05-08,10.0,1.25
W0227,Night,2025-05-09,8.0,1.0
W0227,Night,2025-06-05,6.0,0.75
W0228,Evening,2025-01-09,9.0,1.125
W0228,Evening,2025-01-11,8.0,1.0
W0228,Evening,2025-01-22,10.0,1.25
W0228,Evening,2025-02-13,7.0,0.875
W0228,Evening,2025-03-25,9.0,1.125
W0228,Evening,2025-04-03,9.0,1.125
W0228,Evening,2025-04-10,8.0,1.0
W0228,Evening,2025-04-22,9.0,1.125
W0228,Evening,2025-05-02,10.0,1.25
W0228,Evening,2025-06-01,6.0,0.75
W0228,Morning,2025-01-16,7.0,0.875
W0228,Morning,2025-02-08,8.0,1.0
W0228,Morning,2025-02-15,8.0,1.0
W0228,Morning,2025-02-25,8.0,1.0
W0228,Morning,2025-03-11,6.0,0.75
W0228,Morning,2025-03-16,6.0,0.75
W0228,Morning,2025-03-21,8.0,1.0
W0228,Morning,2025-04-03,8.0,1.0
W0228,Morning,2025-04-10,10.0,1.25
W0228,Morning,2025-04-15,7.0,0.875
W0228,Morning,2025-05-05,6.0,0.75
W0228,Morning,2025-05-24,9.0,1.125
W0228,Night,2025-01-05,6.0,0.75
W0228,Night,2025-01-21,10.0,1.25
W0228,Night,2025-03-02,8.0,1.0
W0228,Night,2025-03-23,7.0,0.875
W0228,Night,2025-04-26,9.0,1.125
W0228,Night,2025-06-01,8.0,1.0
W0228,Night,2025-06-08,10.0,1.25
W0228,Night,2025-06-13,6.0,0.75
W0228,Night,2025-06-22,6.0,0.75
W0228,Night,2025-06-25,6.0,0.75
W0229,Evening,2025-01-24,7.0,0.875
W0229,Evening,2025-01-31,6.0,0.75
W0229,Evening,2025-02-17,10.0,1.25
W0229,Evening,2025-02-23,9.0,1.125
W0229,Evening,2025-03-18,8.0,1.0
W0229,Evening,2025-04-09,10.0,1.25
W0229,Evening,2025-04-30,7.0,0.875
W0229,Evening,2025-05-08,9.0,1.125
W0229,Evening,2025-06-12,6.0,0.75
W0229,Evening,2025-06-15,7.0,0.875
W0229,Morning,2025-02-16,8.0,1.0
W0229,Morning,2025-04-30,6.0,0.75
W0229,Morning,2025-05-16,10.0,1.25
W0229,Morning,2025-06-09,9.0,1.125
W0229,Night,2025-01-18,10.0,1.25
W0229,Night,2025-01-26,6.0,0.75
W0229,Night,2025-02-08,7.0,0.875
W0229,Night,2025-02-18,6.0,0.75
W0229,Night,2025-02-26,9.0,1.125
W0229,Night,2025-03-04,7.0,0.875
W0229,Night,2025-03-15,8.0,1.0
W0229,Night,2025-03-20,10.0,1.25
W0229,Night,2025-04-06,8.0,1.0
W0230,Evening,2025-01-17,9.0,1.125
W0230,Evening,2025-03-11,6.0,0.75
W0230,Evening,2025-05-03,7.0,0.875
W0230,Evening,2025-05-10,7.0,0.875
W0230,Morning,2025-02-03,6.0,0.75
W0230,Morning,2025-02-08,9.0,1.125
W0230,Morning,2025-02-27,8.0,1.0
W0230,Morning,2025-04-02,7.0,0.875
W0230,Morning,2025-04-06,7.0,0.875
W0230,Morning,2025-04-08,10.0,1.25
W0230,Night,2025-01-21,10.0,1.25
W0230,Night,2025-01-28,7.0,0.875
W0230,Night,2025-02-12,10.0,1.25
W0230,Night,2025-02-23,10.0,1.25
W0230,Night,2025-02-28,7.0,0.875
W0230,Night,2025-03-06,6.0,0.75
W0230,Night,2025-03-13,8.0,1.0
W0230,Night,2025-03-22,7.0,0.875
W0230,Night,2025-03-29,6.0,0.75
W0230,Night,2025-04-06,7.0,0.875
W0230,Night,2025-04-15,8.0,1.0
W0230,Night,2025-04-17,7.0,0.875
W0230,Night,2025-04-30,9.0,1.125
W0230,Night,2025-05-08,6.0,0.75
W0230,Night,2025-05-16,10.0,1.25
W0230,Night,2025-06-04,7.0,0.875
W0230,Night,2025-06-10,10.0,1.25
W0231,Evening,2025-01-08,9.0,1.125
W0231,Evening,2025-01-21,10.0,1.25
W0231,Evening,2025-01-25,10.0,1.25
W0231,Evening,2025-02-24,8.0,1.0
W0231,Evening,2025-03-05,10.0,1.25
W0231,Evening,2025-05-21,7.0,0.875
W0231,Evening,2025-06-28,10.0,1.25
W0231,Morning,2025-02-01,6.0,0.75
W0231,Morning,2025-02-18,8.0,1.0
W0231,Morning,2025-02-25,6.0,0.75
W0231,Morning,2025-02-26,10.0,1.25
W0231,Morning,2025-02-28,6.0,0.75
W0231,Morning,2025-03-04,7.0,0.875
W0231,Morning,2025-03-23,10.0,1.25
W0231,Morning,2025-05-26,8.0,1.0
W0231,Morning,2025-06-09,6.0,0.75
W0231,Morning,2025-06-12,10.0,1.25
W0231,Night,2025-01-08,8.0,1.0
W0231,Night,2025-01-22,7.0,0.875
W0231,Night,2025-01-24,10.0,1.25
W0231,Night,2025-01-26,8.0,1.0
W0231,Night,2025-02-27,8.0,1.0
W0231,Night,2025-02-28,7.0,0.875
W0231,Night,2025-03-03,17.0,2.125
W0231,Night,2025-04-18,7.0,0.875
W0231,Night,2025-06-06,6.0,0.75
W0231,Night,2025-06-09,6.0,0.75
W0231,Night,2025-06-11,7.0,0.875
W0231,Night,2025-06-13,8.0,1.0
W0231,Night,2025-06-21,6.0,0.75
W0231,Night,2025-06-23,6.0,0.75
W0232,Evening,2025-01-08,8.0,1.0
W0232,Evening,2025-02-06,6.0,0.75
W0232,Evening,2025-02-11,6.0,0.75
W0232,Evening,2025-03-03,8.0,1.0
W0232,Evening,2025-05-07,7.0,0.875
W0232,Evening,2025-05-23,9.0,1.125
W0232,Evening,2025-05-24,6.0,0.75
W0232,Evening,2025-05-31,8.0,1.0
W0232,Evening,2025-06-02,10.0,1.25
W0232,Morning,2025-02-08,7.0,0.875
W0232,Morning,2025-04-06,9.0,1.125
W0232,Morning,2025-06-24,9.0,1.125
W0232,Night,2025-01-10,7.0,0.875
W0232,Night,2025-01-14,8.0,1.0
W0232,Night,2025-01-17,9.0,1.125
W0232,Night,2025-01-31,6.0,0.75
W0232,Night,2025-02-03,18.0,2.25
W0232,Night,2025-02-10,6.0,0.75
W0232,Night,2025-03-02,9.0,1.125
W0232,Night,2025-03-12,10.0,1.25
W0232,Night,2025-03-29,8.0,1.0
W0232,Night,2025-03-31,10.0,1.25
W0232,Night,2025-04-14,9.0,1.125
W0232,Night,2025-04-30,7.0,0.875
W0232,Night,2025-05-31,8.0,1.0
W0232,Night,2025-06-12,10.0,1.25
W0233,Evening,2025-01-04,9.0,1.125
W0233,Evening,2025-01-21,8.0,1.0
W0233,Evening,2025-02-01,7.0,0.875
W0233,Evening,2025-02-28,7.0,0.875
W0233,Evening,2025-03-04,9.0,1.125
W0233,Evening,2025-03-13,7.0,0.875
W0233,Evening,2025-03-31,8.0,1.0
W0233,Evening,2025-04-21,8.0,1.0
W0233,Evening,2025-04-23,9.0,1.125
W0233,Evening,2025-04-25,6.0,0.75
W0233,Evening,2025-05-14,10.0,1.25
W0233,Evening,2025-05-19,9.0,1.125
W0233,Evening,2025-06-04,10.0,1.25
W0233,Morning,2025-02-01,10.0,1.25
W0233,Morning,2025-02-06,9.0,1.125
W0233,Morning,2025-02-10,7.0,0.875
W0233,Morning,2025-02-15,8.0,1.0
W0233,Morning,2025-02-19,9.0,1.125
W0233,Morning,2025-02-25,8.0,1.0
W0233,Morning,2025-03-06,7.0,0.875
W0233,Morning,2025-03-08,9.0,1.125
W0233,Morning,2025-03-18,6.0,0.75
W0233,Morning,2025-04-05,10.0,1.25
W0233,Morning,2025-05-26,7.0,0.875
W0233,Morning,2025-06-08,7.0,0.875
W0233,Morning,2025-06-24,8.0,1.0
W0233,Night,2025-01-02,7.0,0.875
W0233,Night,2025-01-15,9.0,1.125
W0233,Night,2025-01-18,13.0,1.625
W0233,Night,2025-01-27,9.0,1.125
W0233,Night,2025-01-31,8.0,1.0
W0233,Night,2025-02-06,25.0,3.125
W0233,Night,2025-02-14,8.0,1.0
W0233,Night,2025-03-07,9.0,1.125
W0233,Night,2025-03-11,6.0,0.75
W0233,Night,2025-04-09,10.0,1.25
W0233,Night,2025-04-12,7.0,0.875
W0233,Night,2025-05-01,8.0,1.0
W0233,Night,2025-05-24,7.0,0.875
W0233,Night,2025-05-27,8.0,1.0
W0233,Night,2025-06-12,9.0,1.125
W0233,Night,2025-06-18,9.0,1.125
W0233,Night,2025-06-21,9.0,1.125
W0233,Night,2025-06-22,9.0,1.125
W0234,Evening,2025-01-24,6.0,0.75
W0234,Evening,2025-02-26,8.0,1.0
W0234,Evening,2025-03-17,7.0,0.875
W0234,Evening,2025-04-18,6.0,0.75
W0234,Evening,2025-05-01,7.0,0.875
W0234,Evening,2025-06-07,8.0,1.0
W0234,Evening,2025-06-22,6.0,0.75
W0234,Evening,2025-06-25,6.0,0.75
W0234,Morning,2025-01-09,10.0,1.25
W0234,Morning,2025-01-11,8.0,1.0
W0234,Morning,2025-01-19,8.0,1.0
W0234,Morning,2025-04-07,6.0,0.75
W0234,Morning,2025-04-30,7.0,0.875
W0234,Night,2025-01-05,10.0,1.25
W0234,Night,2025-01-21,9.0,1.125
W0234,Night,2025-01-26,10.0,1.25
W0234,Night,2025-01-30,6.0,0.75
W0234,Night,2025-02-04,9.0,1.125
W0234,Night,2025-02-08,9.0,1.125
W0234,Night,2025-02-09,7.0,0.875
W0234,Night,2025-03-15,7.0,0.875
W0234,Night,2025-03-16,6.0,0.75
W0234,Night,2025-03-31,10.0,1.25
W0234,Night,2025-05-03,8.0,1.0
W0234,Night,2025-05-14,6.0,0.75
W0234,Night,2025-06-07,7.0,0.875
W0234,Night,2025-06-20,8.0,1.0
W0234,Night,2025-06-25,8.0,1.0
W0235,Evening,2025-01-03,10.0,1.25
W0235,Evening,2025-02-02,10.0,1.25
W0235,Evening,2025-04-29,7.0,0.875
W0235,Evening,2025-05-07,6.0,0.75
W0235,Morning,2025-01-07,8.0,1.0
W0235,Morning,2025-02-10,7.0,0.875
W0235,Morning,2025-03-09,7.0,0.875
W0235,Morning,2025-03-20,6.0,0.75
W0235,Morning,2025-05-15,9.0,1.125
W0235,Morning,2025-06-20,10.0,1.25
W0235,Morning,2025-06-25,8.0,1.0
W0235,Night,2025-01-14,7.0,0.875
W0235,Night,2025-01-25,10.0,1.25
W0235,Night,2025-02-10,10.0,1.25
W0235,Night,2025-02-17,7.0,0.875
W0235,Night,2025-03-09,6.0,0.75
W0235,Night,2025-04-29,6.0,0.75
W0235,Night,2025-05-10,6.0,0.75
W0235,Night,2025-05-17,6.0,0.75
W0235,Night,2025-06-10,10.0,1.25
W0235,Night,2025-06-26,9.0,1.125
W0236,Evening,2025-01-27,7.0,0.875
W0236,Evening,2025-01-31,10.0,1.25
W0236,Evening,2025-02-02,10.0,1.25
W0236,Evening,2025-02-14,9.0,1.125
W0236,Evening,2025-03-25,6.0,0.75
W0236,Evening,2025-04-03,9.0,1.125
W0236,Evening,2025-04-05,7.0,0.875
W0236,Evening,2025-06-19,8.0,1.0
W0236,Evening,2025-06-27,8.0,1.0
W0236,Morning,2025-01-21,7.0,0.875
W0236,Morning,2025-01-29,10.0,1.25
W0236,Morning,2025-02-18,8.0,1.0
W0236,Morning,2025-03-08,10.0,1.25
W0236,Morning,2025-03-22,7.0,0.875
W0236,Morning,2025-03-30,10.0,1.25
W0236,Morning,2025-04-27,10.0,1.25
W0236,Morning,2025-05-10,7.0,0.875
W0236,Morning,2025-05-28,8.0,1.0
W0236,Night,2025-01-01,10.0,1.25
W0236,Night,2025-01-03,10.0,1.25
W0236,Night,2025-01-09,10.0,1.25
W0236,Night,2025-01-13,6.0,0.75
W0236,Night,2025-01-14,10.0,1.25
W0236,Night,2025-01-25,9.0,1.125
W0236,Night,2025-02-08,9.0,1.125
W0236,Night,2025-02-09,6.0,0.75
W0236,Night,2025-02-14,6.0,0.75
W0236,Night,2025-03-02,7.0,0.875
W0236,Night,2025-03-05,9.0,1.125
