worker_id,date,total_pick,total_error,operations,shift_hours,pick_rate,error_rate
W0202,2025-04-26,16.0,1,1,0.0,0.0,1.0
W0202,2025-05-02,1.0,1,1,0.0,0.0,1.0
W0202,2025-05-08,36.0,1,1,0.0,0.0,1.0
W0203,2025-03-01,24.0,1,1,0.0,0.0,1.0
W0203,2025-03-20,36.0,1,1,0.0,0.0,1.0
W0203,2025-06-18,47.0,1,1,0.0,0.0,1.0
W0203,2025-06-21,19.0,1,1,0.0,0.0,1.0
W0204,2025-04-05,41.0,1,1,0.0,0.0,1.0
W0204,2025-06-19,40.0,1,1,0.0,0.0,1.0
W0205,2025-03-11,6.0,1,1,6.0,1.0,1.0
W0205,2025-05-04,37.0,1,1,0.0,0.0,1.0
W0205,2025-05-08,17.0,1,1,10.0,1.7,1.0
W0206,2025-02-15,22.0,1,1,0.0,0.0,1.0
W0206,2025-06-07,35.0,1,1,9.0,3.888888888888889,1.0
W0206,2025-06-08,14.0,1,1,0.0,0.0,1.0
W0207,2025-01-26,18.0,1,1,0.0,0.0,1.0
W0207,2025-02-13,11.0,1,1,0.0,0.0,1.0
W0207,2025-02-22,46.0,1,1,6.0,7.666666666666667,1.0
W0207,2025-02-24,16.0,1,1,0.0,0.0,1.0
W0207,2025-02-27,14.0,1,1,0.0,0.0,1.0
W0207,2025-03-19,40.0,1,1,0.0,0.0,1.0
W0207,2025-04-12,34.0,1,1,0.0,0.0,1.0
W0208,2025-01-07,29.0,1,1,0.0,0.0,1.0
W0208,2025-01-13,11.0,1,1,0.0,0.0,1.0
W0208,2025-01-25,37.0,1,1,0.0,0.0,1.0
W0208,2025-03-21,22.0,1,1,0.0,0.0,1.0
W0208,2025-04-18,27.0,1,1,0.0,0.0,1.0
W0208,2025-04-24,42.0,1,2,0.0,0.0,0.5
W0208,2025-05-10,33.0,1,1,0.0,0.0,1.0
W0208,2025-05-31,37.0,1,1,0.0,0.0,1.0
W0208,2025-06-06,18.0,1,1,10.0,1.8,1.0
W0209,2025-01-21,34.0,1,1,0.0,0.0,1.0
W0209,2025-02-03,5.0,1,1,0.0,0.0,1.0
W0209,2025-05-01,65.0,1,3,0.0,0.0,0.3333333333333333
W0209,2025-05-09,3.0,1,1,0.0,0.0,1.0
W0209,2025-05-15,20.0,1,1,0.0,0.0,1.0
W0210,2025-01-30,14.0,1,1,0.0,0.0,1.0
W0210,2025-02-03,39.0,1,1,0.0,0.0,1.0
W0210,2025-03-01,90.0,1,2,0.0,0.0,0.5
W0210,2025-03-20,7.0,1,1,0.0,0.0,1.0
W0210,2025-03-26,17.0,1,1,0.0,0.0,1.0
W0210,2025-03-27,20.0,1,1,0.0,0.0,1.0
W0210,2025-05-28,53.0,1,2,0.0,0.0,0.5
W0210,2025-06-04,6.0,1,1,0.0,0.0,1.0
W0211,2025-01-10,46.0,1,1,0.0,0.0,1.0
W0211,2025-01-26,35.0,1,1,0.0,0.0,1.0
W0211,2025-02-26,28.0,1,1,0.0,0.0,1.0
W0211,2025-03-06,27.0,1,1,0.0,0.0,1.0
W0212,2025-01-25,10.0,1,1,0.0,0.0,1.0
W0212,2025-02-12,24.0,1,1,0.0,0.0,1.0
W0213,2025-02-02,41.0,1,1,0.0,0.0,1.0
W0213,2025-06-18,33.0,1,2,0.0,0.0,0.5
W0214,2025-01-28,13.0,1,1,0.0,0.0,1.0
W0214,2025-02-24,45.0,1,1,0.0,0.0,1.0
W0214,2025-04-09,31.0,1,1,0.0,0.0,1.0
W0214,2025-04-12,3.0,1,1,9.0,0.3333333333333333,1.0
W0215,2025-04-30,36.0,1,1,0.0,0.0,1.0
W0215,2025-05-20,40.0,1,1,0.0,0.0,1.0
W0216,2025-01-01,54.0,1,2,8.0,6.75,0.5
W0216,2025-02-10,19.0,1,1,0.0,0.0,1.0
W0216,2025-02-22,16.0,1,1,0.0,0.0,1.0
W0216,2025-03-17,35.0,1,1,0.0,0.0,1.0
W0216,2025-06-24,48.0,1,1,0.0,0.0,1.0
W0217,2025-01-15,17.0,1,1,8.0,2.125,1.0
W0217,2025-02-17,2.0,1,1,0.0,0.0,1.0
W0217,2025-04-10,32.0,1,1,0.0,0.0,1.0
W0218,2025-01-27,3.0,1,1,0.0,0.0,1.0
W0218,2025-02-07,40.0,1,1,0.0,0.0,1.0
W0218,2025-02-11,43.0,1,1,0.0,0.0,1.0
W0218,2025-03-06,10.0,1,1,0.0,0.0,1.0
W0218,2025-03-10,25.0,1,1,0.0,0.0,1.0
W0218,2025-03-18,33.0,1,1,0.0,0.0,1.0
W0218,2025-04-23,27.0,1,1,0.0,0.0,1.0
W0218,2025-05-17,27.0,1,1,0.0,0.0,1.0
W0218,2025-06-18,42.0,1,1,0.0,0.0,1.0
W0219,2025-01-03,22.0,1,1,0.0,0.0,1.0
W0219,2025-01-08,11.0,1,1,0.0,0.0,1.0
W0219,2025-02-27,35.0,1,1,10.0,3.5,1.0
W0219,2025-04-14,34.0,1,1,10.0,3.4,1.0
W0219,2025-05-06,16.0,1,1,0.0,0.0,1.0
W0219,2025-06-12,44.0,1,1,0.0,0.0,1.0
W0220,2025-02-23,31.0,1,1,0.0,0.0,1.0
W0220,2025-03-15,10.0,1,1,0.0,0.0,1.0
W0220,2025-04-05,20.0,1,1,0.0,0.0,1.0
W0220,2025-05-27,3.0,1,1,0.0,0.0,1.0
W0220,2025-05-31,18.0,1,1,0.0,0.0,1.0
W0221,2025-01-09,27.0,1,1,0.0,0.0,1.0
W0221,2025-01-27,12.0,1,1,0.0,0.0,1.0
W0221,2025-02-13,9.0,1,1,0.0,0.0,1.0
W0221,2025-04-16,19.0,1,1,0.0,0.0,1.0
W0221,2025-05-23,21.0,1,1,10.0,2.1,1.0
W0221,2025-06-01,42.0,1,1,8.0,5.25,1.0
W0221,2025-06-02,33.0,1,1,0.0,0.0,1.0
W0221,2025-06-20,75.0,2,2,0.0,0.0,1.0
W0221,2025-06-21,57.0,1,2,0.0,0.0,0.5
W0222,2025-01-08,17.0,1,1,0.0,0.0,1.0
W0222,2025-01-10,21.0,1,1,0.0,0.0,1.0
W0222,2025-02-19,39.0,1,1,9.0,4.333333333333333,1.0
W0222,2025-03-02,46.0,1,1,0.0,0.0,1.0
W0222,2025-03-15,46.0,1,1,0.0,0.0,1.0
W0222,2025-04-08,12.0,1,1,0.0,0.0,1.0
W0222,2025-06-09,45.0,1,1,0.0,0.0,1.0
W0222,2025-06-17,47.0,1,2,0.0,0.0,0.5
W0223,2025-02-19,42.0,1,1,0.0,0.0,1.0
W0223,2025-05-12,49.0,2,2,0.0,0.0,1.0
W0223,2025-06-16,20.0,1,1,0.0,0.0,1.0
W0224,2025-04-24,46.0,1,1,0.0,0.0,1.0
W0225,2025-02-22,18.0,1,1,0.0,0.0,1.0
W0225,2025-06-13,25.0,1,1,0.0,0.0,1.0
W0225,2025-06-19,56.0,1,3,0.0,0.0,0.3333333333333333
W0225,2025-06-23,22.0,1,1,0.0,0.0,1.0
W0226,2025-02-07,35.0,1,1,0.0,0.0,1.0
W0226,2025-03-17,6.0,1,1,0.0,0.0,1.0
W0226,2025-05-21,8.0,1,1,0.0,0.0,1.0
W0227,2025-02-04,8.0,1,1,0.0,0.0,1.0
W0227,2025-02-25,5.0,1,1,6.0,0.8333333333333334,1.0
W0227,2025-02-28,10.0,1,1,0.0,0.0,1.0
W0227,2025-03-23,2.0,1,1,14.0,0.14285714285714285,1.0
W0227,2025-04-15,46.0,1,1,0.0,0.0,1.0
W0227,2025-06-18,58.0,2,3,0.0,0.0,0.6666666666666666
W0228,2025-02-04,31.0,1,1,0.0,0.0,1.0
W0228,2025-02-23,21.0,1,1,0.0,0.0,1.0
W0228,2025-04-09,32.0,1,1,0.0,0.0,1.0
W0229,2025-01-28,21.0,1,1,0.0,0.0,1.0
W0229,2025-01-30,28.0,1,1,0.0,0.0,1.0
W0229,2025-02-08,5.0,1,1,7.0,0.7142857142857143,1.0
W0229,2025-03-13,28.0,1,1,0.0,0.0,1.0
W0229,2025-03-31,32.0,1,1,0.0,0.0,1.0
W0229,2025-04-03,27.0,1,2,0.0,0.0,0.5
W0230,2025-01-13,35.0,1,1,0.0,0.0,1.0
W0230,2025-01-31,29.0,1,1,0.0,0.0,1.0
W0230,2025-02-08,34.0,1,1,9.0,3.7777777777777777,1.0
W0230,2025-03-10,7.0,1,2,0.0,0.0,0.5
W0230,2025-03-12,40.0,1,1,0.0,0.0,1.0
W0230,2025-05-09,46.0,1,1,0.0,0.0,1.0
W0230,2025-06-20,20.0,1,1,0.0,0.0,1.0
W0231,2025-01-02,35.0,1,1,0.0,0.0,1.0
W0231,2025-01-17,37.0,1,1,0.0,0.0,1.0
W0232,2025-01-15,44.0,1,1,0.0,0.0,1.0
W0232,2025-01-18,1.0,1,1,0.0,0.0,1.0
W0232,2025-02-18,43.0,1,1,0.0,0.0,1.0
W0232,2025-02-20,58.0,1,2,0.0,0.0,0.5
W0232,2025-02-21,13.0,1,1,0.0,0.0,1.0
W0232,2025-03-27,66.0,1,2,0.0,0.0,0.5
W0232,2025-04-11,38.0,1,1,0.0,0.0,1.0
W0232,2025-06-08,46.0,1,2,0.0,0.0,0.5
W0233,2025-04-06,1.0,1,1,0.0,0.0,1.0
W0233,2025-05-24,139.0,1,4,7.0,19.857142857142858,0.25
W0234,2025-01-23,14.0,1,1,0.0,0.0,1.0
W0234,2025-02-21,47.0,1,1,0.0,0.0,1.0
W0234,2025-03-11,49.0,1,1,0.0,0.0,1.0
W0234,2025-04-08,32.0,1,1,0.0,0.0,1.0
W0234,2025-04-22,5.0,1,1,0.0,0.0,1.0
W0234,2025-05-02,38.0,1,1,0.0,0.0,1.0
W0234,2025-05-21,3.0,1,1,0.0,0.0,1.0
W0234,2025-05-25,6.0,1,1,0.0,0.0,1.0
W0234,2025-06-22,33.0,1,1,6.0,5.5,1.0
W0235,2025-01-20,90.0,1,2,0.0,0.0,0.5
W0235,2025-03-20,20.0,1,1,6.0,3.3333333333333335,1.0
W0236,2025-01-07,11.0,1,1,0.0,0.0,1.0
W0236,2025-01-17,29.0,1,1,0.0,0.0,1.0
W0236,2025-01-18,9.0,1,1,0.0,0.0,1.0
W0236,2025-04-17,13.0,1,1,0.0,0.0,1.0
W0236,2025-05-10,22.0,1,1,7.0,3.142857142857143,1.0
W0236,2025-05-13,47.0,1,1,0.0,0.0,1.0
W0237,2025-03-05,49.0,1,1,0.0,0.0,1.0
W0237,2025-04-03,38.0,1,1,0.0,0.0,1.0
W0237,2025-05-29,39.0,1,2,0.0,0.0,0.5
W0237,2025-06-02,5.0,1,1,0.0,0.0,1.0
W0237,2025-06-17,17.0,1,1,0.0,0.0,1.0
W0237,2025-06-21,17.0,1,2,0.0,0.0,0.5
W0238,2025-01-06,42.0,1,1,0.0,0.0,1.0
W0238,2025-01-09,20.0,1,1,10.0,2.0,1.0
W0238,2025-02-27,45.0,1,1,0.0,0.0,1.0
W0238,2025-03-16,41.0,1,2,0.0,0.0,0.5
W0238,2025-04-18,60.0,1,2,0.0,0.0,0.5
W0238,2025-06-17,4.0,1,1,0.0,0.0,1.0
W0239,2025-02-01,27.0,1,1,0.0,0.0,1.0
W0239,2025-04-02,62.0,1,3,0.0,0.0,0.3333333333333333
W0239,2025-04-06,34.0,1,1,0.0,0.0,1.0
W0239,2025-04-08,29.0,1,1,0.0,0.0,1.0
W0239,2025-05-22,49.0,1,1,0.0,0.0,1.0
W0239,2025-05-26,5.0,1,1,0.0,0.0,1.0
W0239,2025-06-13,29.0,1,1,0.0,0.0,1.0
W0240,2025-02-20,7.0,1,1,0.0,0.0,1.0
W0240,2025-03-02,24.0,1,1,0.0,0.0,1.0
W0240,2025-03-05,27.0,1,1,0.0,0.0,1.0
W0240,2025-05-08,27.0,1,1,0.0,0.0,1.0
W0240,2025-06-04,23.0,1,1,0.0,0.0,1.0
W0240,2025-06-08,30.0,1,1,0.0,0.0,1.0
W0241,2025-03-14,33.0,1,1,0.0,0.0,1.0
W0241,2025-04-13,21.0,1,1,0.0,0.0,1.0
W0241,2025-04-14,22.0,1,1,6.0,3.6666666666666665,1.0
W0241,2025-04-17,44.0,1,1,0.0,0.0,1.0
W0242,2025-02-20,41.0,1,1,8.0,5.125,1.0
W0242,2025-04-08,23.0,1,1,0.0,0.0,1.0
W0242,2025-04-11,3.0,1,1,0.0,0.0,1.0
W0242,2025-05-25,60.0,1,2,0.0,0.0,0.5
W0242,2025-06-11,4.0,1,1,0.0,0.0,1.0
W0243,2025-01-08,44.0,1,2,0.0,0.0,0.5
W0243,2025-01-15,19.0,1,1,0.0,0.0,1.0
W0243,2025-02-21,30.0,1,1,0.0,0.0,1.0
W0243,2025-03-04,39.0,1,1,0.0,0.0,1.0
W0243,2025-03-06,66.0,2,2,0.0,0.0,1.0
W0243,2025-05-01,47.0,1,1,0.0,0.0,1.0
W0244,2025-03-11,13.0,1,1,0.0,0.0,1.0
W0244,2025-03-29,33.0,1,1,0.0,0.0,1.0
W0244,2025-04-26,39.0,1,1,0.0,0.0,1.0
W0245,2025-01-19,49.0,1,1,0.0,0.0,1.0
W0245,2025-02-23,5.0,1,1,0.0,0.0,1.0
W0245,2025-03-14,12.0,1,1,0.0,0.0,1.0
W0245,2025-06-18,28.0,1,1,0.0,0.0,1.0
W0246,2025-03-17,33.0,1,1,0.0,0.0,1.0
W0246,2025-04-10,1.0,1,1,0.0,0.0,1.0
W0246,2025-06-06,38.0,1,1,0.0,0.0,1.0
W0246,2025-06-22,21.0,1,1,0.0,0.0,1.0
W0247,2025-03-12,17.0,1,1,0.0,0.0,1.0
W0247,2025-03-27,9.0,1,1,0.0,0.0,1.0
W0247,2025-05-11,42.0,1,1,0.0,0.0,1.0
W0248,2025-01-11,28.0,1,1,10.0,2.8,1.0
W0248,2025-02-04,23.0,1,1,0.0,0.0,1.0
W0248,2025-02-06,38.0,1,1,0.0,0.0,1.0
W0248,2025-02-17,18.0,1,1,6.0,3.0,1.0
W0248,2025-06-24,14.0,1,1,6.0,2.3333333333333335,1.0
W0249,2025-02-11,15.0,1,1,0.0,0.0,1.0
W0249,2025-02-15,15.0,1,1,0.0,0.0,1.0
W0249,2025-03-19,44.0,1,1,0.0,0.0,1.0
W0249,2025-03-23,25.0,1,1,0.0,0.0,1.0
W0249,2025-04-03,17.0,1,1,0.0,0.0,1.0
W0249,2025-04-14,3.0,1,1,0.0,0.0,1.0
W0249,2025-04-17,39.0,1,1,0.0,0.0,1.0
W0250,2025-01-08,12.0,1,1,0.0,0.0,1.0
W0250,2025-01-27,37.0,1,1,0.0,0.0,1.0
W0250,2025-02-10,6.0,1,1,0.0,0.0,1.0
W0250,2025-04-03,15.0,1,1,0.0,0.0,1.0
W0250,2025-04-07,16.0,1,1,0.0,0.0,1.0
W0250,2025-04-10,34.0,1,1,0.0,0.0,1.0
W0250,2025-06-03,39.0,1,1,0.0,0.0,1.0
W0251,2025-04-01,16.0,1,1,0.0,0.0,1.0
W0251,2025-05-23,37.0,1,1,0.0,0.0,1.0
W0252,2025-03-06,87.0,1,2,0.0,0.0,0.5
W0252,2025-03-24,2.0,1,1,0.0,0.0,1.0
W0252,2025-06-06,18.0,1,1,0.0,0.0,1.0
W0252,2025-06-21,12.0,1,1,0.0,0.0,1.0
W0253,2025-02-20,15.0,1,1,0.0,0.0,1.0
W0253,2025-02-24,19.0,1,1,0.0,0.0,1.0
W0253,2025-04-25,24.0,1,1,8.0,3.0,1.0
W0253,2025-05-04,38.0,1,1,0.0,0.0,1.0
W0253,2025-06-08,28.0,1,1,9.0,3.111111111111111,1.0
W0254,2025-01-08,3.0,1,1,0.0,0.0,1.0
W0254,2025-01-15,38.0,1,1,0.0,0.0,1.0
W0254,2025-01-22,4.0,1,1,8.0,0.5,1.0
W0254,2025-03-21,41.0,1,1,0.0,0.0,1.0
W0254,2025-06-25,46.0,1,1,0.0,0.0,1.0
W0255,2025-01-28,35.0,1,1,0.0,0.0,1.0
W0255,2025-02-23,10.0,1,1,0.0,0.0,1.0
W0255,2025-04-27,47.0,1,1,10.0,4.7,1.0
W0255,2025-06-29,43.0,1,1,0.0,0.0,1.0
W0256,2025-01-12,33.0,1,1,8.0,4.125,1.0
W0256,2025-03-29,18.0,1,1,0.0,0.0,1.0
W0257,2025-01-22,19.0,1,1,0.0,0.0,1.0
W0257,2025-01-29,1.0,1,1,0.0,0.0,1.0
W0257,2025-03-07,18.0,1,1,0.0,0.0,1.0
W0257,2025-04-24,136.0,1,3,0.0,0.0,0.3333333333333333
W0257,2025-04-28,13.0,1,1,0.0,0.0,1.0
W0257,2025-05-12,15.0,1,1,0.0,0.0,1.0
W0258,2025-04-02,13.0,1,1,0.0,0.0,1.0
W0258,2025-04-09,14.0,1,1,0.0,0.0,1.0
W0258,2025-06-02,19.0,1,1,0.0,0.0,1.0
W0258,2025-06-15,85.0,1,2,0.0,0.0,0.5
W0259,2025-02-02,8.0,1,1,0.0,0.0,1.0
W0259,2025-04-15,23.0,1,1,0.0,0.0,1.0
W0259,2025-06-27,6.0,1,1,9.0,0.6666666666666666,1.0
W0260,2025-01-25,46.0,1,1,0.0,0.0,1.0
W0260,2025-01-29,21.0,1,1,0.0,0.0,1.0
W0260,2025-03-26,7.0,1,1,0.0,0.0,1.0
W0260,2025-03-31,38.0,1,1,0.0,0.0,1.0
W0260,2025-04-28,25.0,1,1,0.0,0.0,1.0
W0260,2025-04-29,34.0,1,1,0.0,0.0,1.0
W0260,2025-05-14,47.0,1,1,0.0,0.0,1.0
W0260,2025-05-24,23.0,1,1,0.0,0.0,1.0
W0261,2025-02-10,28.0,1,1,0.0,0.0,1.0
W0261,2025-04-05,21.0,1,1,7.0,3.0,1.0
W0261,2025-05-09,45.0,1,1,0.0,0.0,1.0
W0261,2025-05-26,24.0,1,1,7.0,3.4285714285714284,1.0
W0261,2025-05-30,49.0,1,1,0.0,0.0,1.0
W0261,2025-06-08,20.0,1,1,0.0,0.0,1.0
W0262,2025-01-07,14.0,1,1,0.0,0.0,1.0
W0262,2025-02-10,7.0,1,1,0.0,0.0,1.0
W0262,2025-03-01,1.0,1,1,0.0,0.0,1.0
W0262,2025-03-04,34.0,1,1,0.0,0.0,1.0
W0262,2025-03-30,38.0,1,1,9.0,4.222222222222222,1.0
W0263,2025-01-02,11.0,1,2,0.0,0.0,0.5
W0263,2025-01-28,12.0,1,1,0.0,0.0,1.0
W0263,2025-02-06,25.0,1,1,0.0,0.0,1.0
W0263,2025-03-06,43.0,1,1,6.0,7.166666666666667,1.0
W0263,2025-04-18,2.0,1,1,0.0,0.0,1.0
W0264,2025-01-18,16.0,1,1,0.0,0.0,1.0
W0264,2025-04-06,5.0,1,1,0.0,0.0,1.0
W0264,2025-05-17,7.0,1,1,0.0,0.0,1.0
W0264,2025-05-26,13.0,1,1,10.0,1.3,1.0
W0264,2025-05-27,34.0,1,1,0.0,0.0,1.0
W0264,2025-06-25,36.0,1,1,0.0,0.0,1.0
W0264,2025-06-29,31.0,1,1,0.0,0.0,1.0
W0265,2025-03-28,47.0,1,1,0.0,0.0,1.0
W0266,2025-01-09,42.0,1,1,0.0,0.0,1.0
W0266,2025-01-13,21.0,1,1,0.0,0.0,1.0
W0266,2025-01-23,22.0,1,1,16.0,1.375,1.0
W0266,2025-02-18,39.0,1,1,0.0,0.0,1.0
W0266,2025-02-19,22.0,1,1,0.0,0.0,1.0
W0266,2025-02-27,35.0,1,1,0.0,0.0,1.0
W0266,2025-04-05,48.0,1,1,0.0,0.0,1.0
W0266,2025-05-24,33.0,1,1,0.0,0.0,1.0
W0266,2025-06-06,8.0,1,1,0.0,0.0,1.0
W0267,2025-01-20,47.0,1,1,0.0,0.0,1.0
W0267,2025-03-27,36.0,1,1,0.0,0.0,1.0
W0267,2025-04-01,34.0,1,1,0.0,0.0,1.0
W0267,2025-06-05,4.0,1,1,0.0,0.0,1.0
W0268,2025-01-07,6.0,1,1,0.0,0.0,1.0
W0268,2025-01-17,87.0,1,2,15.0,5.8,0.5
W0268,2025-02-15,2.0,1,1,0.0,0.0,1.0
W0268,2025-04-23,44.0,1,1,0.0,0.0,1.0
W0268,2025-04-28,13.0,1,1,8.0,1.625,1.0
W0268,2025-05-09,26.0,1,1,0.0,0.0,1.0
W0268,2025-05-24,10.0,1,1,0.0,0.0,1.0
W0269,2025-01-19,3.0,1,1,0.0,0.0,1.0
W0269,2025-02-04,26.0,1,1,0.0,0.0,1.0
W0269,2025-04-05,13.0,1,1,0.0,0.0,1.0
W0269,2025-04-30,46.0,1,2,6.0,7.666666666666667,0.5
W0269,2025-05-11,4.0,1,1,0.0,0.0,1.0
W0269,2025-05-20,48.0,1,1,0.0,0.0,1.0
W0270,2025-05-25,33.0,1,1,0.0,0.0,1.0
W0271,2025-03-03,12.0,1,1,0.0,0.0,1.0
W0271,2025-03-12,10.0,1,1,0.0,0.0,1.0
W0271,2025-03-16,23.0,1,1,9.0,2.5555555555555554,1.0
W0271,2025-05-06,14.0,1,1,0.0,0.0,1.0
W0271,2025-06-13,25.0,1,1,0.0,0.0,1.0
W0272,2025-01-03,27.0,1,1,0.0,0.0,1.0
W0272,2025-01-07,27.0,1,1,0.0,0.0,1.0
W0272,2025-05-13,29.0,1,1,8.0,3.625,1.0
W0273,2025-02-28,49.0,1,1,0.0,0.0,1.0
W0273,2025-03-28,13.0,1,1,0.0,0.0,1.0
W0273,2025-04-30,3.0,1,1,16.0,0.1875,1.0
W0273,2025-05-27,29.0,1,1,0.0,0.0,1.0
W0274,2025-04-30,27.0,1,1,0.0,0.0,1.0
W0274,2025-05-16,20.0,1,1,0.0,0.0,1.0
W0275,2025-01-26,27.0,1,1,0.0,0.0,1.0
W0275,2025-06-09,3.0,1,1,0.0,0.0,1.0
W0276,2025-04-11,21.0,1,1,0.0,0.0,1.0
W0276,2025-04-22,30.0,1,1,7.0,4.285714285714286,1.0
W0276,2025-05-02,35.0,1,1,0.0,0.0,1.0
W0276,2025-06-18,1.0,1,1,0.0,0.0,1.0
W0277,2025-02-10,29.0,1,1,0.0,0.0,1.0
W0277,2025-02-18,26.0,1,1,0.0,0.0,1.0
W0277,2025-04-01,3.0,1,1,0.0,0.0,1.0
W0279,2025-01-09,26.0,1,1,6.0,4.333333333333333,1.0
W0279,2025-02-19,21.0,1,1,0.0,0.0,1.0
W0279,2025-02-28,43.0,1,1,0.0,0.0,1.0
W0279,2025-05-12,15.0,1,1,0.0,0.0,1.0
W0279,2025-06-05,1.0,1,1,0.0,0.0,1.0
W0279,2025-06-13,36.0,1,1,0.0,0.0,1.0
W0279,2025-06-15,22.0,1,2,0.0,0.0,0.5
W0280,2025-01-07,45.0,1,1,0.0,0.0,1.0
W0280,2025-02-05,2.0,1,1,0.0,0.0,1.0
W0280,2025-04-07,47.0,1,1,0.0,0.0,1.0
W0280,2025-04-17,49.0,1,1,0.0,0.0,1.0
W0280,2025-04-24,50.0,1,2,0.0,0.0,0.5
W0280,2025-05-02,31.0,1,1,0.0,0.0,1.0
W0280,2025-05-10,9.0,1,1,0.0,0.0,1.0
W0280,2025-05-30,6.0,1,1,0.0,0.0,1.0
W0281,2025-01-06,18.0,1,1,0.0,0.0,1.0
W0281,2025-02-05,64.0,2,2,8.0,8.0,1.0
W0281,2025-04-14,25.0,1,1,0.0,0.0,1.0
W0281,2025-05-11,34.0,1,1,0.0,0.0,1.0
W0281,2025-06-01,19.0,1,1,0.0,0.0,1.0
W0281,2025-06-17,46.0,1,1,0.0,0.0,1.0
W0282,2025-01-03,30.0,1,2,0.0,0.0,0.5
W0282,2025-03-08,1.0,1,1,0.0,0.0,1.0
W0282,2025-03-31,37.0,1,1,0.0,0.0,1.0
W0282,2025-04-21,25.0,1,1,0.0,0.0,1.0
W0282,2025-05-05,30.0,1,1,0.0,0.0,1.0
W0282,2025-06-03,20.0,1,1,7.0,2.857142857142857,1.0
W0282,2025-06-11,11.0,1,1,0.0,0.0,1.0
W0283,2025-02-28,39.0,1,1,0.0,0.0,1.0
W0283,2025-04-02,18.0,1,1,0.0,0.0,1.0
W0283,2025-04-04,34.0,1,1,0.0,0.0,1.0
W0283,2025-04-12,39.0,1,1,0.0,0.0,1.0
W0283,2025-05-07,34.0,1,1,0.0,0.0,1.0
W0284,2025-05-22,91.0,1,3,0.0,0.0,0.3333333333333333
W0285,2025-01-13,44.0,1,1,0.0,0.0,1.0
W0285,2025-03-17,77.0,1,2,0.0,0.0,0.5
W0285,2025-04-03,2.0,1,1,0.0,0.0,1.0
W0285,2025-05-13,5.0,1,1,0.0,0.0,1.0
W0286,2025-02-10,2.0,1,1,0.0,0.0,1.0
W0286,2025-02-23,15.0,1,1,0.0,0.0,1.0
W0286,2025-05-17,32.0,1,1,0.0,0.0,1.0
W0286,2025-05-25,12.0,1,1,0.0,0.0,1.0
W0287,2025-01-10,12.0,1,1,0.0,0.0,1.0
W0287,2025-01-31,8.0,1,1,0.0,0.0,1.0
W0287,2025-02-13,71.0,1,2,0.0,0.0,0.5
W0287,2025-03-04,43.0,1,1,0.0,0.0,1.0
W0287,2025-04-12,39.0,1,1,0.0,0.0,1.0
W0287,2025-04-23,4.0,1,1,0.0,0.0,1.0
W0287,2025-05-02,5.0,1,1,0.0,0.0,1.0
W0288,2025-01-05,30.0,1,1,0.0,0.0,1.0
W0288,2025-01-08,38.0,1,1,0.0,0.0,1.0
W0288,2025-03-19,30.0,1,1,0.0,0.0,1.0
W0289,2025-01-29,14.0,1,1,0.0,0.0,1.0
W0289,2025-03-11,43.0,1,1,0.0,0.0,1.0
W0289,2025-04-22,34.0,1,1,0.0,0.0,1.0
W0289,2025-05-05,37.0,1,1,0.0,0.0,1.0
W0289,2025-05-09,33.0,1,2,0.0,0.0,0.5
W0289,2025-06-09,42.0,1,1,0.0,0.0,1.0
W0290,2025-02-21,21.0,1,1,0.0,0.0,1.0
W0290,2025-03-03,30.0,1,1,0.0,0.0,1.0
W0290,2025-03-30,26.0,1,1,0.0,0.0,1.0
W0290,2025-05-15,38.0,1,1,0.0,0.0,1.0
W0290,2025-06-07,30.0,1,1,0.0,0.0,1.0
W0291,2025-01-26,42.0,1,1,0.0,0.0,1.0
W0291,2025-02-20,18.0,1,1,0.0,0.0,1.0
W0291,2025-04-13,31.0,1,1,0.0,0.0,1.0
W0291,2025-04-30,80.0,1,2,0.0,0.0,0.5
W0291,2025-06-15,48.0,1,1,0.0,0.0,1.0
W0292,2025-02-03,40.0,1,1,0.0,0.0,1.0
W0292,2025-02-11,8.0,1,1,0.0,0.0,1.0
W0292,2025-02-13,36.0,1,1,0.0,0.0,1.0
W0292,2025-04-06,39.0,1,1,0.0,0.0,1.0
W0292,2025-05-22,23.0,1,1,0.0,0.0,1.0
W0292,2025-06-13,37.0,1,1,0.0,0.0,1.0
W0292,2025-06-24,18.0,1,1,0.0,0.0,1.0
W0293,2025-01-12,7.0,1,1,0.0,0.0,1.0
W0293,2025-02-27,28.0,1,1,8.0,3.5,1.0
W0293,2025-03-24,42.0,1,1,0.0,0.0,1.0
W0293,2025-05-23,13.0,1,1,0.0,0.0,1.0
W0294,2025-01-21,27.0,1,2,0.0,0.0,0.5
W0294,2025-03-20,8.0,1,1,0.0,0.0,1.0
W0294,2025-04-02,13.0,1,1,0.0,0.0,1.0
W0294,2025-04-03,1.0,1,1,0.0,0.0,1.0
W0295,2025-01-01,43.0,1,1,0.0,0.0,1.0
W0295,2025-01-12,2.0,1,1,19.0,0.10526315789473684,1.0
W0295,2025-01-22,12.0,1,1,0.0,0.0,1.0
W0295,2025-04-01,3.0,1,1,0.0,0.0,1.0
W0295,2025-04-29,3.0,1,1,0.0,0.0,1.0
W0295,2025-05-11,48.0,1,1,9.0,5.333333333333333,1.0
W0296,2025-04-28,26.0,1,1,0.0,0.0,1.0
